Name,Gender,Reason,Activity_based,Profit_based,Status_based,Family_member_sanctions,Dates,Doc_title,Doc_number,Doc_url,Case_Study,Nationality
Viktor Anatolyevich SHEPTIY,male,"Viktor Sheptiy is a member of the Federation Council who on 4 October 2022 ratified the four treaties between the Russian Federation and the Donetsk People’s Republic, the Luhansk People’s Republic, the Zaporizhzhia region, and the Kherson region, and their admission to the Russian Federation. Therefore, he has supported and implemented actions and policies, which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",,,,,16-12-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Andrey Stanislavovich SHOKHIN,male,"Andrey Shokhin is a member of the Federation Council who on 4 October 2022 ratified the four treaties between the Russian Federation and the Donetsk People’s Republic, the Luhansk People’s Republic, the Zaporizhzhia region, and the Kherson region, and their admission to the Russian Federation. Therefore, he has supported and implemented actions and policies, which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",,,,,16-12-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Nikolay Viktorovich LYUBIMOV,male,"Nikolay Lyubimov is a member of the Federation Council who on 4 October 2022 ratified the four treaties between the Russian Federation and the Donetsk People’s Republic, the Luhansk People’s Republic, the Zaporizhzhia region, and the Kherson region, and their admission to the Russian Federation. Therefore, he has supported and implemented actions and policies, which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",,,,,16-12-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Vladimir Alexeyevich CHIZHOV,male,"Vladimir Chizhov is a member of the Federation Council who on 4 October 2022 ratified the four treaties between the Russian Federation and the Donetsk People’s Republic, the Luhansk People’s Republic, the Zaporizhzhia region, and the Kherson region, and their admission to the Russian Federation. Therefore, he has supported and implemented actions and policies, which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",,,,,16-12-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Alexander Vladimirovich SHENDERYUK-ZHIDKOV,male,"Alexander Shenderyuk-Zhidkov is a member of the Federation Council who on 4 October 2022 ratified the four treaties between the Russian Federation and the Donetsk People’s Republic, the Luhansk People’s Republic, the Zaporizhzhia region, and the Kherson region, and their admission to the Russian Federation. Therefore, he has supported and implemented actions and policies, which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",,,,,16-12-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Valery Vasilyevich RADAYEV,male,"Valery Radayev is a member of the Federation Council who on 4 October 2022 ratified the four treaties between the Russian Federation and the Donetsk People’s Republic, the Luhansk People’s Republic, the Zaporizhzhia region, and the Kherson region, and their admission to the Russian Federation. Therefore, he has supported and implemented actions and policies, which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",,,,,16-12-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Alexander Ilyich RUSAKOV,male,"Alexander Rusakov is a member of the Federation Council who on 4 October 2022 ratified the four treaties between the Russian Federation and the Donetsk People’s Republic, the Luhansk People’s Republic, the Zaporizhzhia region, and the Kherson region, and their admission to the Russian Federation. Therefore, he has supported and implemented actions and policies, which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",,,,,16-12-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Alexander Mikhailovich TERENTYEV,male,"Alexander Terentyev is a member of the Federation Council who on 4 October 2022 ratified the four treaties between the Russian Federation and the Donetsk People’s Republic, the Luhansk People’s Republic, the Zaporizhzhia region, and the Kherson region, and their admission to the Russian Federation. Therefore, he has supported and implemented actions and policies, which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",,,,,16-12-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Sergey Pavlovich IVANOV,male,"Sergey Ivanov is a member of the Federation Council who on 4 October 2022 ratified the four treaties between the Russian Federation and the Donetsk People’s Republic, the Luhansk People’s Republic, the Zaporizhzhia region, and the Kherson region, and their admission to the Russian Federation. Therefore, he has supported and implemented actions and policies, which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",,,,,16-12-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Viktoria Valerievna ABRAMCHENKO,female,"Viktoria Valerievna Abramchenko is a Deputy Prime Minister of the Russian Federation, responsible for Agro-Industrial Complex, Natural Resources and Ecology. Responsible for agricultural production, including grain, and in charge of assisting with standing up to sanctions imposed against Russia. In this role, she has overseen efforts to divert grain from Ukraine, without Ukraine’s agreement, and is responsible for organising events with the direct participation of representatives of illegally annexed Crimea.; In taking on and acting in this capacity, she is responsible for, supporting or implementing actions or policies which undermine or threaten the territorial integrity, sovereignty and independence of Ukraine, or stability or security in Ukraine, or which obstruct the work of international organisations in Ukraine.",1,0,0,0,16-12-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Tatyana Alexeyevna GOLIKOVA,female,"Tatyana Alexeyevna Golikova is a Deputy Prime Minister of the Russian Federation responsible for social policy, labour, health and pension provision. She is a Presidium member of the Coordinating Council under the Government to meet the needs of the Armed Forces of Russia, other troops, military formations and bodies for Russia’s war against Ukraine. She has participated in and approved the Russian government's decisions on the mobilisation in Russia, by which she has directly supported and been involved in Russia’s war against Ukraine. She is also ultimately responsible for the conduct of Russia’s educational system in the illegally annexed territories of Ukraine.; In taking on and acting in this capacity, she is responsible for, supporting or implementing actions or policies which undermine or threaten the territorial integrity, sovereignty and independence of Ukraine, or stability or security in Ukraine, or which obstruct the work of international organisations in Ukraine.",1,0,0,0,16-12-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Alexey Logvinovich OVERCHUK,male,"Alexey Logvinovich Overchuk is a Deputy Prime Minister of the Russian Federation, responsible for Eurasian integration, cooperation with the Commonwealth of Independent States, BRICS, G20, and international events. In this capacity, he is responsible for providing Russian budgetary support to Belarus, for the purposes of import substitution, imposed due to Belarus’ support for Russia’s war against Ukraine. Therefore, and with these actions, he is directly involved with Russia’s war of aggression against Ukraine.; In taking on and acting in this capacity, he is responsible for, supporting or implementing actions or policies which undermine or threaten the territorial integrity, sovereignty and independence of Ukraine, or stability or security in Ukraine, or which obstruct the work of international organisations in Ukraine.",,,,,16-12-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Alexander Vyacheslavovich KURENKOV,male,"Alexander Vyacheslavovich Kurenkov is the Minister for Civil Defence, Emergency Situations and Elimination of Consequences of Natural Disasters. Presidium member of the Coordinating Council under the Government to meet the needs of the Armed Forces of Russia, other troops, military formations and bodies for Russia’s war of aggression against Ukraine.; In taking on and acting in this capacity, he is responsible for, supporting or implementing actions or policies which undermine or threaten the territorial integrity, sovereignty and independence of Ukraine, or stability or security in Ukraine, or which obstruct the work of international organisations in Ukraine.",,,,,16-12-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Olga Borisovna LYUBIMOVA,female,"Olga Borisovna Lyubimova is the Minister of Culture of the Russian Federation. Under her responsibility, the Ministry has extended both financial resources and programme support to the so-called ‘Donetsk People’s Republic’ and ‘Luhansk People’s Republic’. Several projects undertaken under her guidance aim to integrate those illegally annexed regions of Ukraine into Russia’s cultural scene. She is also indirectly involved with the destruction of Ukraine’s cultural heritage and artefacts, and for lack of efforts to protect the cultural heritage in the now annexed territories.; In taking on and acting in this capacity, she is responsible for, supporting or implementing actions or policies which undermine or threaten the territorial integrity, sovereignty and independence of Ukraine, or stability or security in Ukraine, or which obstruct the work of international organisations in Ukraine.",1,0,0,0,16-12-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Sergey Sergeyevich KRAVTSOV,male,"Sergey Sergeyevich Kravtsov is the Minister of Education of the Russian Federation. Under his responsibility, the Ministry is aiming to integrate the education system in the illegally annexed regions of Ukraine into one Russian education space. Under his guidance, schools in those areas have been forced to switch over to the Russian curriculum, use educational materials from Russia, and to erase Ukrainian elements from the curriculum.; In taking on and acting in this capacity, he is responsible for, supporting or implementing actions or policies which undermine or threaten the territorial integrity, sovereignty and independence of Ukraine, or stability or security in Ukraine, or which obstruct the work of international organisations in Ukraine.",,,,,16-12-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
