Name_id,Name,Gender,Statement_of_reason,Activity-based,Profit_based,Status_based,Family-member_sanctions,Date_designated,Doc_num,Doc_title,Doc_url,Nationality,Regime_name,Designation_source,
537,BESSARAB Svetlana,female,"Member of the State Duma of Russia who voted in favour of Federal Law No. 75577-8 “On the ratification of the Treaty of Friendship, Cooperation and Mutual Assistance between the Russian Federation and the Luhansk People's Republic” and/or Federal Law No. 75578-8 “On the ratification of the Treaty of Friendship, Cooperation and Mutual Assistance between the Russian Federation and the Donetsk People's Republic”. In so doing, the member endorsed President Putin’s decision to recognise the Donetsk People’s Republic and the Luhansk People’s Republic as independent states, thereby providing support for policies and/or actions which destabilise Ukraine and/or undermine or threaten the territorial integrity, sovereignty or independence of Ukraine. The trust services sanctions were imposed on 21/03/2023.",1,0,0,0,11/03/2022,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Russia (Sanctions) (EU Exit) Regulations 2019,UK,
538,BUTINA Maria,female,"Member of the State Duma of Russia who voted in favour of Federal Law No. 75577-8 “On the ratification of the Treaty of Friendship, Cooperation and Mutual Assistance between the Russian Federation and the Luhansk People's Republic” and/or Federal Law No. 75578-8 “On the ratification of the Treaty of Friendship, Cooperation and Mutual Assistance between the Russian Federation and the Donetsk People's Republic”. In so doing, the member endorsed President Putin’s decision to recognise the Donetsk People’s Republic and the Luhansk People’s Republic as independent states, thereby providing support for policies and/or actions which destabilise Ukraine and/or undermine or threaten the territorial integrity, sovereignty or independence of Ukraine. The trust services sanctions were imposed on 21/03/2023.",1,0,0,0,11/03/2022,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Russia (Sanctions) (EU Exit) Regulations 2019,UK,
539,VLASOVA Veronika,female,"Member of the State Duma of Russia who voted in favour of Federal Law No. 75577-8 “On the ratification of the Treaty of Friendship, Cooperation and Mutual Assistance between the Russian Federation and the Luhansk People's Republic” and/or Federal Law No. 75578-8 “On the ratification of the Treaty of Friendship, Cooperation and Mutual Assistance between the Russian Federation and the Donetsk People's Republic”. In so doing, the member endorsed President Putin’s decision to recognise the Donetsk People’s Republic and the Luhansk People’s Republic as independent states, thereby providing support for policies and/or actions which destabilise Ukraine and/or undermine or threaten the territorial integrity, sovereignty or independence of Ukraine. The trust services sanctions were imposed on 21/03/2023.",1,0,0,0,11/03/2022,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Russia (Sanctions) (EU Exit) Regulations 2019,UK,
540,VTORIGINA Elena,female,"Member of the State Duma of Russia who voted in favour of Federal Law No. 75577-8 “On the ratification of the Treaty of Friendship, Cooperation and Mutual Assistance between the Russian Federation and the Luhansk People's Republic” and/or Federal Law No. 75578-8 “On the ratification of the Treaty of Friendship, Cooperation and Mutual Assistance between the Russian Federation and the Donetsk People's Republic”. In so doing, the member endorsed President Putin’s decision to recognise the Donetsk People’s Republic and the Luhansk People’s Republic as independent states, thereby providing support for policies and/or actions which destabilise Ukraine and/or undermine or threaten the territorial integrity, sovereignty or independence of Ukraine. The trust services sanctions were imposed on 21/03/2023.",1,0,0,0,11/03/2022,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Russia (Sanctions) (EU Exit) Regulations 2019,UK,
541,GERMANOVA Olga,female,"Member of the State Duma of Russia who voted in favour of Federal Law No. 75577-8 “On the ratification of the Treaty of Friendship, Cooperation and Mutual Assistance between the Russian Federation and the Luhansk People's Republic” and/or Federal Law No. 75578-8 “On the ratification of the Treaty of Friendship, Cooperation and Mutual Assistance between the Russian Federation and the Donetsk People's Republic”. In so doing, the member endorsed President Putin’s decision to recognise the Donetsk People’s Republic and the Luhansk People’s Republic as independent states, thereby providing support for policies and/or actions which destabilise Ukraine and/or undermine or threaten the territorial integrity, sovereignty or independence of Ukraine. The trust services sanctions were imposed on 21/03/2023.",1,0,0,0,11/03/2022,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Russia (Sanctions) (EU Exit) Regulations 2019,UK,
542,GLAZKOVA Angelica,female,"Member of the State Duma of Russia who voted in favour of Federal Law No. 75577-8 “On the ratification of the Treaty of Friendship, Cooperation and Mutual Assistance between the Russian Federation and the Luhansk People's Republic” and/or Federal Law No. 75578-8 “On the ratification of the Treaty of Friendship, Cooperation and Mutual Assistance between the Russian Federation and the Donetsk People's Republic”. In so doing, the member endorsed President Putin’s decision to recognise the Donetsk People’s Republic and the Luhansk People’s Republic as independent states, thereby providing support for policies and/or actions which destabilise Ukraine and/or undermine or threaten the territorial integrity, sovereignty or independence of Ukraine. The trust services sanctions were imposed on 21/03/2023.",1,0,0,0,11/03/2022,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Russia (Sanctions) (EU Exit) Regulations 2019,UK,
543,GORYACHEVA Ksenia,female,"Member of the State Duma of Russia who voted in favour of Federal Law No. 75577-8 “On the ratification of the Treaty of Friendship, Cooperation and Mutual Assistance between the Russian Federation and the Luhansk People's Republic” and/or Federal Law No. 75578-8 “On the ratification of the Treaty of Friendship, Cooperation and Mutual Assistance between the Russian Federation and the Donetsk People's Republic”. In so doing, the member endorsed President Putin’s decision to recognise the Donetsk People’s Republic and the Luhansk People’s Republic as independent states, thereby providing support for policies and/or actions which destabilise Ukraine and/or undermine or threaten the territorial integrity, sovereignty or independence of Ukraine. The trust services sanctions were imposed on 21/03/2023.",1,0,0,0,11/03/2022,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Russia (Sanctions) (EU Exit) Regulations 2019,UK,
544,DANCHIKOVA Galina,female,"Member of the State Duma of Russia who voted in favour of Federal Law No. 75577-8 “On the ratification of the Treaty of Friendship, Cooperation and Mutual Assistance between the Russian Federation and the Luhansk People's Republic” and/or Federal Law No. 75578-8 “On the ratification of the Treaty of Friendship, Cooperation and Mutual Assistance between the Russian Federation and the Donetsk People's Republic”. In so doing, the member endorsed President Putin’s decision to recognise the Donetsk People’s Republic and the Luhansk People’s Republic as independent states, thereby providing support for policies and/or actions which destabilise Ukraine and/or undermine or threaten the territorial integrity, sovereignty or independence of Ukraine. The trust services sanctions were imposed on 21/03/2023.",1,0,0,0,11/03/2022,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Russia (Sanctions) (EU Exit) Regulations 2019,UK,
545,DMITRIEVA Oksana,female,"Member of the State Duma of Russia who voted in favour of Federal Law No. 75577-8 “On the ratification of the Treaty of Friendship, Cooperation and Mutual Assistance between the Russian Federation and the Luhansk People's Republic” and/or Federal Law No. 75578-8 “On the ratification of the Treaty of Friendship, Cooperation and Mutual Assistance between the Russian Federation and the Donetsk People's Republic”. In so doing, the member endorsed President Putin’s decision to recognise the Donetsk People’s Republic and the Luhansk People’s Republic as independent states, thereby providing support for policies and/or actions which destabilise Ukraine and/or undermine or threaten the territorial integrity, sovereignty or independence of Ukraine. The trust services sanctions were imposed on 21/03/2023.",1,0,0,0,11/03/2022,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Russia (Sanctions) (EU Exit) Regulations 2019,UK,
546,DROBOT Maria,female,"Member of the State Duma of Russia who voted in favour of Federal Law No. 75577-8 “On the ratification of the Treaty of Friendship, Cooperation and Mutual Assistance between the Russian Federation and the Luhansk People's Republic” and/or Federal Law No. 75578-8 “On the ratification of the Treaty of Friendship, Cooperation and Mutual Assistance between the Russian Federation and the Donetsk People's Republic”. In so doing, the member endorsed President Putin’s decision to recognise the Donetsk People’s Republic and the Luhansk People’s Republic as independent states, thereby providing support for policies and/or actions which destabilise Ukraine and/or undermine or threaten the territorial integrity, sovereignty or independence of Ukraine. The trust services sanctions were imposed on 21/03/2023.",1,0,0,0,11/03/2022,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Russia (Sanctions) (EU Exit) Regulations 2019,UK,
