Name_id,Name,Gender,Statement_of_reason,Activity-based,Profit_based,Status_based,Family-member_sanctions,Date_designated,Doc_num,Doc_title,Doc_url,Nationality,Regime_name,Designation_source,Unnamed: 15
510,lapteva lesya,female,"Former ""Minister of Education, Science Culture and Religion"" of the so-called 'Lugansk People's Republic'. In taking on and acting in this capacity, Lapteva has therefore actively supported actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine. The trust services sanctions were imposed on 21/03/2023.",1,0,0,0,31/12/2020,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Russia (Sanctions) (EU Exit) Regulations 2019,UK,
511,matviyenko valentina,female,"Speaker of the Federation Council. On 1 March 2014, publicly supported in the Federation Council the deployment of Russian forces in Ukraine. The trust services sanctions were imposed on 21/03/2023.",1,0,0,0,31/12/2020,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Russia (Sanctions) (EU Exit) Regulations 2019,UK,
512,mizulina elena,female,"Former Deputy in the State Duma. Originator and co-sponsor of legislative proposals in Russia that would have allowed regions of other countries to join Russia without their central authorities' prior agreement. As of September 2015, a Member of the Federation Council from Omsk Region. Currently Deputy Chairman of the Federation Council Committee on Constitutional Legislation and State Building. The trust services sanctions were imposed on 21/03/2023.",1,0,0,0,31/12/2020,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Russia (Sanctions) (EU Exit) Regulations 2019,UK,
513,poklonskaya natalia,female,"Member of the State Duma, elected from the illegally annexed Autonomous Republic of Crimea. Former Prosecutor of the so-called ‘Republic of Crimea’. Actively implemented Russia's annexation of Crimea. Currently First Deputy Chairperson of the Committee for International Affairs, member of the Commission on the investigation on foreign interference in the internal affairs of the Russian Federation, member of the Committee for Security and countering corruption of the State Duma of the Russian Federation. The trust services sanctions were imposed on 21/03/2023.",1,0,0,0,31/12/2020,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Russia (Sanctions) (EU Exit) Regulations 2019,UK,
514,pozdniakova olga,female,"Head of the Directorate for Domestic Policy within the administration of the so called ‘Head of the Donetsk People’s Republic’. Former “Chairperson” of the ‘Central Electoral Commission’ of the so-called ‘Donetsk People’s Republic’. In this capacity, she participated in the organisation of the so-called ‘elections’ of 11 November 2018 in the so-called ‘Donetsk People’s Republic’, and thereby actively supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine. The trust services sanctions were imposed on 21/03/2023.",1,0,0,0,31/12/2020,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Russia (Sanctions) (EU Exit) Regulations 2019,UK,
515,airapetyan larisa,female,"Former so-called “Health Minister’ of the so called ‘Luhansk People's Republic’. Stood as a candidate in the so called ‘elections’ of 2 November 2014 to the post of the ‘Head’ of the so called ‘Luhansk People's Republic’. These ‘elections’ are in breach of Ukrainian law and therefore illegal. In taking on and acting in this capacity, and in participating formally as a candidate in the illegal ‘elections’, she has therefore actively supported actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and to further destabilised Ukraine. 
 The trust services sanctions were imposed on 21/03/2023.

Relatives/business associates or partners/links to listed individuals: Husband – Geran Hayrapetyan aka Ayrapetyan",1,0,1,1,31/12/2020,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Russia (Sanctions) (EU Exit) Regulations 2019,UK,
516,besedina olga,female,"Former so called ‘Minister of Economic Development and Trade’ of the so called ‘Luhansk People's Republic’. In taking on and acting in this capacity, she has therefore actively supported actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine and further destabilised Ukraine. Former head of the foreign economy department at the Office of the head of the ‘Luhansk Administration’. The trust services sanctions were imposed on 21/03/2023.",1,0,0,0,31/12/2020,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Russia (Sanctions) (EU Exit) Regulations 2019,UK,
517,bezruchenko natalia,female,"Secretary of the Crimea Electoral Commission. In this capacity she participated in the organisation of the Russian presidential elections of 18 March 2018 in the illegally annexed Crimea and Sevastopol, and thereby actively supported and implemented policies that undermine the territorial integrity, sovereignty and independence of Ukraine. The trust services sanctions were imposed on 21/03/2023.

Ukraine imposed sanctions on 15/05/2017",1,0,0,0,31/12/2020,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Russia (Sanctions) (EU Exit) Regulations 2019,UK,
518,filippova ekaterina,female,"Former so-called ‘Minister of Justice’ of the so called ‘Donetsk People's Republic’.  In taking on and acting in this capacity, she has therefore actively supported actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine and to further destabilise Ukraine. 
Commissioner for Human Rights of the so-called of the ‘Donetsk People's Republic.' 
 The trust services sanctions were imposed on 21/03/2023.",1,0,0,0,31/12/2020,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Russia (Sanctions) (EU Exit) Regulations 2019,UK,
519,gubareva ekaterina,female,"In her capacity of former so-called 'Minister of Foreign Affairs' she was responsible for defending the so-called 'Donetsk People's Republic' thus undermining the territorial integrity, sovereignty and independence of Ukraine. In taking on and acting in this capacity she has therefore supported actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine. Remains active in supporting separatist actions or policies. Former member of the so-called 'People's Council' of the 'Donetsk People's Republic' (until November 2018).
 The trust services sanctions were imposed on 21/03/2023.",1,0,0,0,31/12/2020,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Russia (Sanctions) (EU Exit) Regulations 2019,UK,
520,guzeyeva inna,female,"Deputy Chair of the Crimea Electoral Commission. In this capacity she participated in the organisation of the Russian presidential elections of 18 March 2018 in the illegally annexed Crimea and Sevastopol, and thereby actively supported and implemented policies that undermine the territorial integrity, sovereignty and independence of Ukraine. The trust services sanctions were imposed on 21/03/2023.

Ukraine imposed sanctions on 15/05/2017",1,0,0,0,31/12/2020,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Russia (Sanctions) (EU Exit) Regulations 2019,UK,
521,kapranova anastasiya,female,"Former Secretary of the Sevastopol Electoral Commission (until May 2019). In this capacity she participated in the organisation of the Russian presidential elections of 18 March 2018 in the illegally annexed Crimea and Sevastopol, and thereby actively supported and implemented policies that undermine the territorial integrity, sovereignty and independence of Ukraine. The trust services sanctions were imposed on 21/03/2023.",1,0,0,0,31/12/2020,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Russia (Sanctions) (EU Exit) Regulations 2019,UK,
522,savchenko svetlana,female,"Member of the State Duma, elected from the illegally annexed Autonomous Republic of Crimea. Member of the Duma Committee on Culture. She has been a member of the Supreme Council of the Autonomous Republic of Crimea since 2012 and as of March 2014 supported the integration of the illegally annexed Crimea and Sevastopol into the Russian Federation. In September 2014 Savchenko was elected to the State Council of the so-called ""Republic of Crimea"". She has defended the illegal annexation of Crimea and Sevastopol on numerous occasions in public statements, including interviews published on c-pravda.ru website on 2 April 2016 and 20 August 2016. She has been awarded with Russian State order ""For duties to the motherland"" - II degree in 2014 and with the order ""For loyalty to duty ""by the ""authorities"" of the ""Republic of Crimea"" in 2015. The trust services sanctions were imposed on 21/03/2023.",1,0,0,0,31/12/2020,n.a.,UK Sanctions list,https://www.gov.uk/government/publications/the-uk-sanctions-list  ,n.a.,The Russia (Sanctions) (EU Exit) Regulations 2019,UK,
